"from","to","target","source"
"Kaito Ishikawa","Takuya Kirimoto",198,31
"Kaito Ishikawa","Tomokazu Seki",115,31
"Kaito Ishikawa","Suzuko Mimori",209,31
"Ami Koshimizu","Yoji Ikuta",195,108
"Ami Koshimizu","Hayato Kimura",196,108
"Ami Koshimizu","Kotaro Nishiyama",197,108
"Ami Koshimizu","Takuya Kirimoto",198,108
"Ami Koshimizu","Tomokazu Seki",115,108
"Ami Koshimizu","Suzuko Mimori",209,108
"Yoji Ikuta","Hayato Kimura",196,195
"Yoji Ikuta","Kotaro Nishiyama",197,195
"Yoji Ikuta","Takuya Kirimoto",198,195
"Yoji Ikuta","Tomokazu Seki",115,195
"Yoji Ikuta","Suzuko Mimori",209,195
"Hayato Kimura","Kotaro Nishiyama",197,196
"Hayato Kimura","Takuya Kirimoto",198,196
"Hayato Kimura","Tomokazu Seki",115,196
"Hayato Kimura","Suzuko Mimori",209,196
"Kotaro Nishiyama","Takuya Kirimoto",198,197
"Kotaro Nishiyama","Tomokazu Seki",115,197
"Kotaro Nishiyama","Suzuko Mimori",209,197
"Takuya Kirimoto","Tomokazu Seki",115,198
"Takuya Kirimoto","Suzuko Mimori",209,198
"Tomokazu Seki","Suzuko Mimori",209,115
